rating,review
2,"This bad boy sounds like an aircraft taking off when you heat up your food. If you don’t mind your home sounding like a factory floor, then this thing is a value. If you don’t like loud noises then maybe this isn’t for you"
2,"Simply to use. Ample power to heat quickly. 12½"" i.d., inside hieght clearance 6½"". Smooth surface buttons. Not sure of durability, I preferred my Oster but couldn't find it and settled for this instead. The only downside is the annoying alarm that you cannot silence. Best solution is to press stop before alarm and then again before opening. The alarm will still sound but only two short tones. Won't buy again 👎"
2,This microwave looks nice and is just the right size  but is very loud. I'm not sure if something is wrong with it or not but seems to work ok
2,Every time when it’s done it makes 5 times very long and loud beeeeep! Sometimes my kids are sleeping it is really loud and can’t stop! Omg it feels horrible! I got so nervous every time trying to stop it before the timer is done! But it does have one good thing is you can do just click one number to start it for any minutes. But if there’s an option to make it silent that would be perfect!
2,"It is a nice looking microwave, but it is so loud when you use it. I’m not sure if it’s working right to be that loud or not I don’t know who to ask."
2,Pretty quiet for the cost. Cute. Bought it June 2023 and it started smoking ( literally) October 2023 after 3.5 months after purchase… gave it a 2 star for that reason.
2,"The microwave cooks fine, and is much quieter than the 24 year old microwave it replaces. I just assumed the inside of the oven would be white, like all microwaves seem to be... my mistake. This oven has a charcoal-colored interior, lit with a dim blue LED light. it is definitely dark inside, which IMO ruins an otherwise fine inexpensive oven. I am quite disappointed."
2,This is very wobbling and isn’t sturdy at all. Food heats okay.
2,Microwave works but covering inside peels off and rust so not the best
2,noise
2,"The metal grid inside the door has a dent. It's inside the door (in it's interior), not on the outside or inside.  Returning and will order once more hoping for no damage."
2,"Decent run off the mill microwave. Good size, a little loud (but nothing over offensive), just over a hundred $, & from a known brand. We use it 5-10 times a day in average. Fast forward 2 months in, go to heat up the morning coffee & fuse trips. No other appliances were going at the time, so flipped the fuse at the breaker box, try the microwave again & fuse trips again. Take the microwave to another room & same thing. Now we get to see how well the 1 year warranty process goes. Will update when that's done."
